InvoiceNo,Quantity,InvoiceDate,Price,CustomerID,Country
574740,96,11/6/2011,1.85,12357,Switzerland
552013,20,5/5/2011,0.85,12451,Switzerland
544931,24,2/24/2011,1.25,13501,Switzerland
568650,6,9/28/2011,2.95,13505,Switzerland
561332,8,7/26/2011,0.83,13492,Switzerland
543180,4,2/4/2011,8.5,12410,Switzerland
545084,24,2/28/2011,1.95,12458,Switzerland
574740,12,11/6/2011,1.25,12357,Switzerland
570714,20,10/12/2011,2.08,13520,Switzerland
556415,8,6/10/2011,8.5,12409,Switzerland
C567677,-2,9/21/2011,0.83,12409,Switzerland
562046,6,8/2/2011,2.55,12378,Switzerland
577157,6,11/18/2011,2.08,12451,Switzerland
566756,4,9/14/2011,4.95,12457,Switzerland
562046,6,8/2/2011,2.95,12378,Switzerland
550899,24,4/21/2011,0.29,13505,Switzerland
562046,4,8/2/2011,4.25,12378,Switzerland
544931,2,2/24/2011,9.95,13501,Switzerland
562046,16,8/2/2011,1.95,12378,Switzerland
555943,12,6/8/2011,1.65,13520,Switzerland
544931,12,2/24/2011,1.45,13501,Switzerland
555943,20,6/8/2011,0.85,13520,Switzerland
552013,12,5/5/2011,1.95,12451,Switzerland
559372,4,7/8/2011,3.75,12461,Switzerland
574740,12,11/6/2011,1.06,12357,Switzerland
568650,6,9/28/2011,2.95,13505,Switzerland
574740,16,11/6/2011,1.25,12357,Switzerland
559372,12,7/8/2011,1.25,12461,Switzerland
550188,12,4/14/2011,2.95,12457,Switzerland
562046,24,8/2/2011,1.69,12378,Switzerland
567721,120,9/22/2011,0.83,12409,Switzerland
548212,12,3/30/2011,0.85,12456,Switzerland
570521,12,10/11/2011,1.25,12371,Switzerland
567721,60,9/22/2011,1.25,12409,Switzerland
562046,8,8/2/2011,0.85,12378,Switzerland
563756,4,8/19/2011,3.75,12418,Switzerland
552013,10,5/5/2011,2.08,12451,Switzerland
550188,1,4/14/2011,0,12457,Switzerland
562046,8,8/2/2011,2.25,12378,Switzerland
552013,12,5/5/2011,0.83,12451,Switzerland
561898,48,7/31/2011,0.29,12456,Switzerland
574740,24,11/6/2011,2.95,12357,Switzerland
548212,6,3/30/2011,2.95,12456,Switzerland
569653,12,10/5/2011,1.45,12451,Switzerland
569653,12,10/5/2011,1.25,12451,Switzerland
558639,20,7/1/2011,1.65,13492,Switzerland
552013,10,5/5/2011,0.85,12451,Switzerland
566756,8,9/14/2011,4.95,12457,Switzerland
562046,2,8/2/2011,15.95,12378,Switzerland
574740,24,11/6/2011,0.42,12357,Switzerland
578099,16,11/23/2011,0.65,12452,Switzerland
570521,12,10/11/2011,1.95,12371,Switzerland
568650,3,9/28/2011,5.45,13505,Switzerland
545084,6,2/28/2011,1.65,12458,Switzerland
572896,12,10/26/2011,0.39,12456,Switzerland
578099,6,11/23/2011,2.08,12452,Switzerland
570714,24,10/12/2011,1.25,13520,Switzerland
552013,10,5/5/2011,1.65,12451,Switzerland
556415,6,6/10/2011,8.25,12409,Switzerland
569653,28,10/5/2011,0.21,12451,Switzerland
543181,2,2/4/2011,8.5,12410,Switzerland
541518,48,1/19/2011,0.55,12451,Switzerland
568650,6,9/28/2011,2.95,13505,Switzerland
562046,12,8/2/2011,0.83,12378,Switzerland
555943,12,6/8/2011,1.65,13520,Switzerland
563756,12,8/19/2011,1.45,12418,Switzerland
545084,12,2/28/2011,0.85,12458,Switzerland
541518,24,1/19/2011,2.95,12451,Switzerland
552329,4,5/9/2011,7.95,13492,Switzerland
572896,12,10/26/2011,1.25,12456,Switzerland
555147,12,5/31/2011,0.83,13505,Switzerland
572567,12,10/25/2011,0.85,12398,Switzerland
556415,72,6/10/2011,2.55,12409,Switzerland
562046,20,8/2/2011,1.65,12378,Switzerland
541518,40,1/19/2011,0.85,12451,Switzerland
563756,4,8/19/2011,4.95,12418,Switzerland
562046,3,8/2/2011,5.45,12378,Switzerland
569653,6,10/5/2011,2.95,12451,Switzerland
567642,1,9/21/2011,4.95,12409,Switzerland
543180,4,2/4/2011,8.5,12410,Switzerland
562046,6,8/2/2011,2.55,12378,Switzerland
562046,12,8/2/2011,2.08,12378,Switzerland
556415,24,6/10/2011,8.25,12409,Switzerland
577157,6,11/18/2011,2.55,12451,Switzerland
572567,16,10/25/2011,0.65,12398,Switzerland
550899,24,4/21/2011,0.55,13505,Switzerland
563756,5,8/19/2011,2.95,12418,Switzerland
C560219,-120,7/15/2011,0.85,12451,Switzerland
570714,16,10/12/2011,1.25,13520,Switzerland
568650,6,9/28/2011,4.15,13505,Switzerland
572567,36,10/25/2011,0.42,12398,Switzerland
574740,24,11/6/2011,4.95,12357,Switzerland
570521,3,10/11/2011,6.95,12371,Switzerland
570467,3,10/10/2011,4.95,12607,USA
580553,16,12/5/2011,1.69,12646,USA
570467,24,10/10/2011,0.55,12607,USA
C570867,-12,10/12/2011,0.42,12607,USA
C570867,-12,10/12/2011,1.45,12607,USA
C570867,-4,10/12/2011,4.15,12607,USA
572215,24,10/21/2011,0.85,12646,USA
570467,6,10/10/2011,3.35,12607,USA
550644,4,4/19/2011,5.45,12733,USA
570467,36,10/10/2011,0.65,12607,USA
C570867,-12,10/12/2011,0.42,12607,USA
580553,16,12/5/2011,1.25,12646,USA
570467,3,10/10/2011,5.45,12607,USA
580553,16,12/5/2011,0.85,12646,USA
572215,24,10/21/2011,3.39,12646,USA
570467,12,10/10/2011,0.83,12607,USA
570467,24,10/10/2011,0.55,12607,USA
550644,3,4/19/2011,2.55,12733,USA
572215,48,10/21/2011,1.25,12646,USA
580553,16,12/5/2011,0.85,12646,USA
C570867,-8,10/12/2011,1.25,12607,USA
572215,6,10/21/2011,2.08,12646,USA
580553,72,12/5/2011,0.65,12646,USA
570467,8,10/10/2011,1.25,12607,USA
570467,12,10/10/2011,1.25,12607,USA
C581229,-12,12/8/2011,0.42,12558,USA
580553,16,12/5/2011,1.25,12646,USA
570467,12,10/10/2011,0.83,12607,USA
570467,12,10/10/2011,0.42,12607,USA
C570867,-2,10/12/2011,8.25,12607,USA
570467,4,10/10/2011,3.75,12607,USA
570467,12,10/10/2011,1.25,12607,USA
C581229,-24,12/8/2011,2.08,12558,USA
570467,2,10/10/2011,7.95,12607,USA
570467,12,10/10/2011,2.08,12607,USA
C570867,-6,10/12/2011,2.95,12607,USA
C581229,-10,12/8/2011,2.08,12558,USA
570467,4,10/10/2011,4.15,12607,USA
C570867,-4,10/12/2011,3.75,12607,USA
570467,12,10/10/2011,0.42,12607,USA
C570867,-1,10/12/2011,16.95,12607,USA
570467,25,10/10/2011,0.42,12607,USA
580553,24,12/5/2011,3.39,12646,USA
C570867,-8,10/12/2011,4.95,12607,USA
C570867,-12,10/12/2011,1.45,12607,USA
570467,6,10/10/2011,2.95,12607,USA
570467,12,10/10/2011,1.65,12607,USA
570467,4,10/10/2011,3.75,12607,USA
580553,16,12/5/2011,1.25,12646,USA
570467,6,10/10/2011,2.25,12607,USA
572215,4,10/21/2011,4.95,12646,USA
570467,16,10/10/2011,1.25,12607,USA
550644,6,4/19/2011,2.55,12733,USA
C570867,-25,10/12/2011,0.42,12607,USA
C570867,-16,10/12/2011,0.65,12607,USA
C570867,-24,10/12/2011,0.55,12607,USA
C570867,-12,10/12/2011,1.45,12607,USA
C570867,-4,10/12/2011,4.25,12607,USA
550644,6,4/19/2011,3.25,12733,USA
C570867,-10,10/12/2011,0.79,12607,USA
C570867,-8,10/12/2011,0.83,12607,USA
C570867,-12,10/12/2011,1.25,12607,USA
570467,24,10/10/2011,1.25,12607,USA
570467,3,10/10/2011,4.95,12607,USA
570467,8,10/10/2011,0.83,12607,USA
C570867,-10,10/12/2011,1.65,12607,USA
570467,24,10/10/2011,1.25,12607,USA
550644,6,4/19/2011,12.75,12733,USA
570467,4,10/10/2011,4.15,12607,USA
570467,10,10/10/2011,1.65,12607,USA
550644,6,4/19/2011,2.1,12733,USA
550644,2,4/19/2011,2.1,12733,USA
570467,6,10/10/2011,2.89,12607,USA
570467,25,10/10/2011,0.42,12607,USA
C570867,-6,10/12/2011,2.08,12607,USA
570467,12,10/10/2011,1.25,12607,USA
550644,7,4/19/2011,1.45,12733,USA
C581229,-12,12/8/2011,0.42,12558,USA
C570867,-12,10/12/2011,1.65,12607,USA
580553,16,12/5/2011,0.85,12646,USA
570467,25,10/10/2011,0.42,12607,USA
C570867,-12,10/12/2011,0.83,12607,USA
C570867,-4,10/12/2011,4.15,12607,USA
C570867,-6,10/12/2011,3.25,12607,USA
570467,24,10/10/2011,0.55,12607,USA
C570867,-6,10/12/2011,2.89,12607,USA
C570867,-6,10/12/2011,2.89,12607,USA
550644,6,4/19/2011,2.55,12733,USA
580158,12,12/2/2011,0.42,12558,USA
570467,20,10/10/2011,1.25,12607,USA
572215,36,10/21/2011,0.85,12646,USA
570467,6,10/10/2011,2.89,12607,USA
570467,25,10/10/2011,0.42,12607,USA
570467,12,10/10/2011,1.25,12607,USA
572215,24,10/21/2011,0.85,12646,USA
570467,10,10/10/2011,1.25,12607,USA
C570867,-2,10/12/2011,8.25,12607,USA
572215,24,10/21/2011,0.83,12646,USA
570467,12,10/10/2011,1.25,12607,USA
C570867,-12,10/12/2011,1.25,12607,USA
C570867,-3,10/12/2011,4.95,12607,USA
570467,12,10/10/2011,0.85,12607,USA
570467,4,10/10/2011,4.15,12607,USA
C570867,-12,10/12/2011,0.42,12607,USA
C570867,-5,10/12/2011,2.95,12607,USA
C570867,-24,10/12/2011,1.25,12607,USA
C570867,-4,10/12/2011,3.75,12607,USA
570467,5,10/10/2011,2.95,12607,USA
580553,72,12/5/2011,0.65,12646,USA
570467,2,10/10/2011,8.25,12607,USA
C570867,-16,10/12/2011,1.25,12607,USA
C570867,-12,10/12/2011,1.45,12607,USA
572215,48,10/21/2011,1.25,12646,USA
580553,8,12/5/2011,4.15,12646,USA
570467,10,10/10/2011,1.65,12607,USA
C570867,-25,10/12/2011,0.42,12607,USA
C570867,-12,10/12/2011,2.08,12607,USA
C570867,-12,10/12/2011,0.85,12607,USA
C570867,-4,10/12/2011,3.75,12607,USA
C570867,-12,10/12/2011,1.45,12607,USA
570467,25,10/10/2011,0.42,12607,USA
572215,6,10/21/2011,3.75,12646,USA
550644,3,4/19/2011,1.45,12733,USA
570467,8,10/10/2011,1.25,12607,USA
570467,12,10/10/2011,1.65,12607,USA
570467,6,10/10/2011,3.25,12607,USA
580158,10,12/2/2011,2.08,12558,USA
C570867,-12,10/12/2011,1.25,12607,USA
C570867,-12,10/12/2011,1.25,12607,USA
570467,4,10/10/2011,3.75,12607,USA
C570867,-24,10/12/2011,1.25,12607,USA
580158,12,12/2/2011,0.42,12558,USA
C570867,-4,10/12/2011,4.15,12607,USA
570467,12,10/10/2011,1.45,12607,USA
570467,12,10/10/2011,1.45,12607,USA
580158,24,12/2/2011,1.25,12558,USA
572215,4,10/21/2011,9.95,12646,USA
570467,12,10/10/2011,1.25,12607,USA
C570867,-12,10/12/2011,1.65,12607,USA
C570867,-12,10/12/2011,1.95,12607,USA
572215,48,10/21/2011,1.25,12646,USA
572215,12,10/21/2011,1.45,12646,USA
C570867,-12,10/12/2011,1.45,12607,USA
570467,25,10/10/2011,0.42,12607,USA
C570867,-12,10/12/2011,1.45,12607,USA
570467,24,10/10/2011,1.25,12607,USA
C570867,-2,10/12/2011,7.95,12607,USA
550644,5,4/19/2011,4.95,12733,USA
570467,12,10/10/2011,1.65,12607,USA
570467,12,10/10/2011,1.45,12607,USA
C570867,-24,10/12/2011,0.55,12607,USA
C570867,-12,10/12/2011,0.42,12607,USA
580553,12,12/5/2011,1.95,12646,USA
C570867,-25,10/12/2011,0.42,12607,USA
570467,4,10/10/2011,4.25,12607,USA
570467,10,10/10/2011,1.65,12607,USA
C570867,-24,10/12/2011,1.25,12607,USA
C570867,-3,10/12/2011,5.45,12607,USA
570467,12,10/10/2011,1.45,12607,USA
580553,12,12/5/2011,1.95,12646,USA
C570867,-6,10/12/2011,2.08,12607,USA
C570867,-4,10/12/2011,3.95,12607,USA
570467,2,10/10/2011,8.25,12607,USA
C581229,-10,12/8/2011,2.08,12558,USA
C570867,-25,10/12/2011,0.42,12607,USA
C570867,-6,10/12/2011,2.25,12607,USA
550644,7,4/19/2011,3.95,12733,USA
580553,16,12/5/2011,1.69,12646,USA
570467,6,10/10/2011,3.75,12607,USA
580158,36,12/2/2011,2.08,12558,USA
572215,32,10/21/2011,1.25,12646,USA
572215,6,10/21/2011,2.89,12646,USA
570467,12,10/10/2011,0.42,12607,USA
570467,6,10/10/2011,2.95,12607,USA
570467,12,10/10/2011,0.42,12607,USA
C570867,-10,10/12/2011,1.65,12607,USA
C570867,-24,10/12/2011,0.55,12607,USA
C570867,-25,10/12/2011,0.42,12607,USA
C570867,-12,10/12/2011,0.85,12607,USA
550644,6,4/19/2011,2.95,12733,USA
C581229,-12,12/8/2011,0.42,12558,USA
580553,16,12/5/2011,1.69,12646,USA
570467,12,10/10/2011,1.45,12607,USA
C570867,-3,10/12/2011,5.45,12607,USA
565218,36,9/1/2011,0.65,12739,United Arab Emirates
543911,72,2/14/2011,0.65,17829,United Arab Emirates
543911,12,2/14/2011,1.45,17829,United Arab Emirates
543911,12,2/14/2011,2.1,17829,United Arab Emirates
543911,12,2/14/2011,1.65,17829,United Arab Emirates
565218,25,9/1/2011,0.42,12739,United Arab Emirates
565218,12,9/1/2011,0.29,12739,United Arab Emirates
543911,12,2/14/2011,2.1,17829,United Arab Emirates
565218,25,9/1/2011,0.42,12739,United Arab Emirates
543911,20,2/14/2011,1.25,17829,United Arab Emirates
543911,12,2/14/2011,5.45,17829,United Arab Emirates
565218,12,9/1/2011,1.45,12739,United Arab Emirates
565218,12,9/1/2011,0.85,12739,United Arab Emirates
543911,6,2/14/2011,4.95,17829,United Arab Emirates
565218,6,9/1/2011,4.15,12739,United Arab Emirates
565218,12,9/1/2011,1.65,12739,United Arab Emirates
565218,12,9/1/2011,1.65,12739,United Arab Emirates
543911,12,2/14/2011,2.08,17829,United Arab Emirates
565218,25,9/1/2011,0.42,12739,United Arab Emirates
565218,12,9/1/2011,1.95,12739,United Arab Emirates
565218,6,9/1/2011,2.1,12739,United Arab Emirates
543911,24,2/14/2011,1.25,17829,United Arab Emirates
565218,12,9/1/2011,2.89,12739,United Arab Emirates
565218,8,9/1/2011,0.83,12739,United Arab Emirates
565218,24,9/1/2011,0.85,12739,United Arab Emirates
565218,4,9/1/2011,4.95,12739,United Arab Emirates
543911,12,2/14/2011,1.65,17829,United Arab Emirates
565218,6,9/1/2011,14.95,12739,United Arab Emirates
565218,6,9/1/2011,2.55,12739,United Arab Emirates
543911,24,2/14/2011,1.45,17829,United Arab Emirates
543911,72,2/14/2011,0.85,17829,United Arab Emirates
565218,8,9/1/2011,0.83,12739,United Arab Emirates
543911,12,2/14/2011,2.55,17829,United Arab Emirates
565218,6,9/1/2011,2.49,12739,United Arab Emirates
543911,12,2/14/2011,2.95,17829,United Arab Emirates
565218,12,9/1/2011,1.65,12739,United Arab Emirates
565218,12,9/1/2011,12.75,12739,United Arab Emirates
543911,6,2/14/2011,4.25,17829,United Arab Emirates
543911,12,2/14/2011,2.1,17829,United Arab Emirates
543911,12,2/14/2011,2.95,17829,United Arab Emirates
543911,6,2/14/2011,4.95,17829,United Arab Emirates
567824,1,9/22/2011,37.5,12739,United Arab Emirates
543911,12,2/14/2011,1.69,17829,United Arab Emirates
565218,12,9/1/2011,1.95,12739,United Arab Emirates
565218,6,9/1/2011,14.95,12739,United Arab Emirates
565218,12,9/1/2011,1.65,12739,United Arab Emirates
565218,12,9/1/2011,0.42,12739,United Arab Emirates
543911,12,2/14/2011,1.65,17829,United Arab Emirates
565218,6,9/1/2011,2.49,12739,United Arab Emirates
565218,6,9/1/2011,4.15,12739,United Arab Emirates
543911,2,2/14/2011,7.95,17829,United Arab Emirates
543911,6,2/14/2011,4.95,17829,United Arab Emirates
543911,24,2/14/2011,2.55,17829,United Arab Emirates
565218,6,9/1/2011,14.95,12739,United Arab Emirates
565218,12,9/1/2011,0.42,12739,United Arab Emirates
565218,8,9/1/2011,1.25,12739,United Arab Emirates
565218,36,9/1/2011,0.39,12739,United Arab Emirates
543911,12,2/14/2011,1.25,17829,United Arab Emirates
565218,24,9/1/2011,0.85,12739,United Arab Emirates
543911,12,2/14/2011,2.1,17829,United Arab Emirates
543911,12,2/14/2011,1.65,17829,United Arab Emirates
543911,12,2/14/2011,1.65,17829,United Arab Emirates
565218,12,9/1/2011,4.95,12739,United Arab Emirates
565218,12,9/1/2011,0.42,12739,United Arab Emirates
543911,24,2/14/2011,1.25,17829,United Arab Emirates
565218,4,9/1/2011,4.95,12739,United Arab Emirates
543911,6,2/14/2011,4.25,17829,United Arab Emirates
565218,24,9/1/2011,0.29,12739,United Arab Emirates
560731,12,7/20/2011,0.85,16149,United Kingdom
580027,2,12/1/2011,0.39,14178,United Kingdom
575491,4,11/9/2011,1.25,15531,United Kingdom
567853,3,9/22/2011,1.65,15484,United Kingdom
543023,12,2/2/2011,2.95,15270,United Kingdom
571486,3,10/17/2011,4.95,17612,United Kingdom
572327,12,10/24/2011,1.25,15277,United Kingdom
557888,1,6/23/2011,9.95,14656,United Kingdom
573510,20,10/31/2011,1.25,14808,United Kingdom
577853,6,11/22/2011,2.08,13681,United Kingdom
569632,36,10/5/2011,1.25,13808,United Kingdom
576553,20,11/15/2011,0.12,14666,United Kingdom
551291,144,4/27/2011,0.16,14298,United Kingdom
581436,32,12/8/2011,2.1,17491,United Kingdom
555728,1,6/6/2011,1.45,17252,United Kingdom
570208,2,10/9/2011,4.15,16104,United Kingdom
581383,12,12/8/2011,0.39,15399,United Kingdom
558686,12,7/1/2011,1.25,17706,United Kingdom
571104,12,10/13/2011,1.25,18130,United Kingdom
578041,1,11/22/2011,2.95,17338,United Kingdom
561247,24,7/26/2011,0.85,16592,United Kingdom
555728,1,6/6/2011,4.95,17252,United Kingdom
570884,1,10/13/2011,2.95,17315,United Kingdom
545220,2,3/1/2011,8.5,14620,United Kingdom
556054,12,6/8/2011,1.65,14561,United Kingdom
C553914,-1,5/19/2011,9.95,18109,United Kingdom
548160,12,3/29/2011,0.85,16253,United Kingdom
573076,10,10/27/2011,1.65,13488,United Kingdom
543033,2,2/2/2011,1.65,17841,United Kingdom
540511,12,1/9/2011,0.42,14472,United Kingdom
574903,24,11/7/2011,0.55,17302,United Kingdom
567189,2,9/19/2011,9.95,17069,United Kingdom
556246,1,6/9/2011,2.95,16113,United Kingdom
573909,1,11/1/2011,12.75,17813,United Kingdom
544062,1,2/15/2011,2.95,15311,United Kingdom
578036,1,11/22/2011,3.75,16474,United Kingdom
568314,6,9/26/2011,0.83,14387,United Kingdom
555829,12,6/7/2011,1.95,13330,United Kingdom
536739,1,12/2/2010,16.95,14180,United Kingdom
557397,1,6/20/2011,4.25,17897,United Kingdom
538353,100,12/10/2010,1.65,13798,United Kingdom
542932,24,2/2/2011,1.65,13089,United Kingdom
553650,4,5/18/2011,4.95,14731,United Kingdom
561625,48,7/28/2011,0.39,16843,United Kingdom
571203,6,10/14/2011,2.95,17677,United Kingdom
553879,8,5/19/2011,2.49,15791,United Kingdom
575091,12,11/8/2011,0.83,17160,United Kingdom
556484,2,6/12/2011,1.25,16938,United Kingdom
554855,48,5/27/2011,0.85,15172,United Kingdom
571046,2,10/13/2011,1.25,18096,United Kingdom
541123,3,1/14/2011,5.95,13385,United Kingdom
546084,6,3/9/2011,2.55,14112,United Kingdom
536845,1,12/2/2010,1.65,17961,United Kingdom
574909,1,11/7/2011,0.95,13673,United Kingdom
573182,12,10/28/2011,0.65,14232,United Kingdom
547888,4,3/28/2011,5.95,13368,United Kingdom
565791,48,9/7/2011,2.1,16029,United Kingdom
575840,3,11/11/2011,2.95,13137,United Kingdom
536638,18,12/2/2010,1.45,16244,United Kingdom
548716,3,4/3/2011,4.95,14023,United Kingdom
567148,24,9/16/2011,2.1,18225,United Kingdom
541949,12,1/24/2011,1.49,18136,United Kingdom
571275,1,10/16/2011,4.95,15994,United Kingdom
570843,2,10/12/2011,2.08,17293,United Kingdom
550498,3,4/18/2011,4.95,14692,United Kingdom
562210,12,8/3/2011,1.45,13486,United Kingdom
579196,3,11/28/2011,5.79,14096,United Kingdom
578534,6,11/24/2011,2.95,15725,United Kingdom
542345,1,1/27/2011,1.95,15910,United Kingdom
552285,1,5/8/2011,0.85,14684,United Kingdom
557312,10,6/19/2011,1.65,17001,United Kingdom
558696,3,7/1/2011,1.65,16746,United Kingdom
544839,20,2/24/2011,1.95,14841,United Kingdom
574863,4,11/7/2011,0.39,15719,United Kingdom
565432,2,9/4/2011,2.1,16241,United Kingdom
569220,12,10/2/2011,0.39,16007,United Kingdom
556910,1,6/15/2011,0.85,12748,United Kingdom
554708,1,5/26/2011,3.75,16449,United Kingdom
574737,8,11/6/2011,3.75,14868,United Kingdom
542408,10,1/27/2011,1.65,13280,United Kingdom
539049,24,12/15/2010,4.25,15615,United Kingdom
552174,24,5/6/2011,0.65,15144,United Kingdom
575164,6,11/8/2011,2.08,18216,United Kingdom
C562921,-2,8/10/2011,12.75,13767,United Kingdom
568060,6,9/23/2011,1.65,14546,United Kingdom
537335,1,12/6/2010,2.1,15048,United Kingdom
545419,12,3/2/2011,0.42,15104,United Kingdom
549978,6,4/13/2011,1.65,14834,United Kingdom
539653,2,12/20/2010,4.95,13564,United Kingdom
544319,2,2/17/2011,1.25,14379,United Kingdom
569080,12,9/30/2011,0.85,15593,United Kingdom
550627,1,4/19/2011,14.95,16633,United Kingdom
540242,5,1/5/2011,1.65,15046,United Kingdom
548710,4,4/3/2011,4.95,16678,United Kingdom
547244,16,3/21/2011,1.69,16427,United Kingdom
570458,2,10/10/2011,3.75,14535,United Kingdom
563178,3,8/12/2011,4.95,16011,United Kingdom
567662,4,9/21/2011,4.25,17758,United Kingdom
552638,3,5/10/2011,4.95,17700,United Kingdom
554542,12,5/25/2011,1.45,15194,United Kingdom
580096,25,12/1/2011,0.42,13408,United Kingdom
568574,10,9/28/2011,1.95,13862,United Kingdom
C570276,-3,10/10/2011,4.95,17419,United Kingdom
567183,3,9/18/2011,4.95,14769,United Kingdom
539246,1,12/16/2010,12.75,14606,United Kingdom
548311,24,3/30/2011,0.55,13728,United Kingdom
571105,2,10/13/2011,1.45,17614,United Kingdom
551305,6,4/27/2011,2.95,16145,United Kingdom
552975,6,5/12/2011,3.25,17932,United Kingdom
C578832,-12,11/25/2011,1.65,13069,United Kingdom
573992,24,11/2/2011,0.29,15275,United Kingdom
579147,15,11/28/2011,0.29,13263,United Kingdom
553754,12,5/19/2011,1.65,16175,United Kingdom
574471,12,11/4/2011,0.83,17677,United Kingdom
564910,48,8/31/2011,4.25,13993,United Kingdom
572552,1,10/24/2011,3.29,14096,United Kingdom
539659,6,12/21/2010,3.75,15034,United Kingdom
555644,12,6/6/2011,1.65,16520,United Kingdom
571221,1,10/14/2011,2.08,16416,United Kingdom
575076,12,11/8/2011,1.65,16639,United Kingdom
C560910,-5,7/21/2011,3.95,14733,United Kingdom
536488,1,12/1/2010,1.25,17897,United Kingdom
544087,2,2/15/2011,2.95,17530,United Kingdom
546670,3,3/15/2011,1.25,13451,United Kingdom
556958,2,6/16/2011,8.5,17490,United Kingdom
572703,1,10/25/2011,4.95,16110,United Kingdom
559160,12,7/6/2011,1.65,17293,United Kingdom
569398,144,10/4/2011,1.06,17381,United Kingdom
539196,4,12/16/2010,3.75,18055,United Kingdom
572913,1,10/26/2011,0.39,15993,United Kingdom
545000,6,2/25/2011,2.95,15281,United Kingdom
572520,36,10/24/2011,0.39,13165,United Kingdom
573548,3,10/31/2011,1.65,13680,United Kingdom
563935,1,8/21/2011,2.1,15547,United Kingdom
549368,2,4/8/2011,0.42,18036,United Kingdom
542397,48,1/27/2011,2.55,13328,United Kingdom
538744,1,12/14/2010,2.95,15356,United Kingdom
578702,10,11/25/2011,2.08,15382,United Kingdom
562701,18,8/8/2011,5.95,13767,United Kingdom
552269,1,5/8/2011,3.75,16121,United Kingdom
538199,3,12/10/2010,1.95,14082,United Kingdom
558420,4,6/29/2011,2.08,14577,United Kingdom
561661,1,7/28/2011,2.55,12743,Unspecified
552695,12,5/10/2011,1.25,16320,Unspecified
561658,1,7/28/2011,2.55,12743,Unspecified
557499,6,6/20/2011,4.15,16320,Unspecified
552695,6,5/10/2011,2.95,16320,Unspecified
564051,4,8/22/2011,4.95,14265,Unspecified
557499,36,6/20/2011,0.62,16320,Unspecified
561658,1,7/28/2011,3.25,12743,Unspecified
557499,6,6/20/2011,4.15,16320,Unspecified
559929,24,7/14/2011,0.85,14265,Unspecified
549687,12,4/11/2011,1.45,12363,Unspecified
561661,1,7/28/2011,5.95,12743,Unspecified
557499,2,6/20/2011,8.5,16320,Unspecified
561658,2,7/28/2011,2.55,12743,Unspecified
552695,25,5/10/2011,0.42,16320,Unspecified
559929,25,7/14/2011,0.42,14265,Unspecified
557499,4,6/20/2011,6.25,16320,Unspecified
561658,1,7/28/2011,0.39,12743,Unspecified
561658,1,7/28/2011,5.95,12743,Unspecified
561658,1,7/28/2011,2.08,12743,Unspecified
557499,6,6/20/2011,4.15,16320,Unspecified
552695,12,5/10/2011,1.25,16320,Unspecified
561661,1,7/28/2011,1.25,12743,Unspecified
549687,12,4/11/2011,1.45,12363,Unspecified
549687,24,4/11/2011,1.25,12363,Unspecified
561661,2,7/28/2011,2.55,12743,Unspecified
549687,2,4/11/2011,7.95,12363,Unspecified
552695,8,5/10/2011,3.75,16320,Unspecified
561661,16,7/28/2011,0.42,12743,Unspecified
561661,2,7/28/2011,1.65,12743,Unspecified
552695,12,5/10/2011,2.1,16320,Unspecified
561658,1,7/28/2011,2.08,12743,Unspecified
561658,16,7/28/2011,0.42,12743,Unspecified
561661,1,7/28/2011,1.65,12743,Unspecified
552695,12,5/10/2011,0.42,16320,Unspecified
561658,1,7/28/2011,8.5,12743,Unspecified
561661,1,7/28/2011,1.25,12743,Unspecified
552695,25,5/10/2011,0.42,16320,Unspecified
561658,5,7/28/2011,0.38,12743,Unspecified
561658,1,7/28/2011,6.25,12743,Unspecified
561661,1,7/28/2011,1.45,12743,Unspecified
561661,1,7/28/2011,1.25,12743,Unspecified
