,InvoiceNo,Quantity,InvoiceDate,Price,CustomerID,Country
4495,573333,24,10/30/2011,0.29,12483,Sweden
4496,561902,48,7/31/2011,3.25,17404,Sweden
4497,574690,24,11/6/2011,0.39,12638,Sweden
4498,566494,192,9/13/2011,1.45,17404,Sweden
4499,547645,1,3/24/2011,40.0,12676,Sweden
4500,559145,6,7/6/2011,2.89,17404,Sweden
4501,C551864,-2,5/4/2011,4.25,12483,Sweden
4502,566494,192,9/13/2011,1.45,17404,Sweden
4503,552957,96,5/12/2011,1.45,17404,Sweden
4504,574690,24,11/6/2011,0.29,12638,Sweden
4505,557939,6,6/23/2011,3.25,12697,Sweden
4506,546530,240,3/14/2011,0.55,17404,Sweden
4507,574690,12,11/6/2011,2.08,12638,Sweden
4508,555403,4,6/2/2011,4.95,12676,Sweden
4509,564539,5,8/25/2011,2.1,12715,Sweden
4510,576083,25,11/14/2011,0.42,17404,Sweden
4511,546161,144,3/10/2011,0.85,17404,Sweden
4512,575736,6,11/11/2011,2.95,12697,Sweden
4513,566494,48,9/13/2011,2.08,17404,Sweden
4514,559145,96,7/6/2011,1.65,17404,Sweden
4515,550277,10,4/15/2011,1.65,12639,Sweden
4516,576083,288,11/14/2011,0.29,17404,Sweden
4517,574690,4,11/6/2011,4.25,12638,Sweden
4518,573333,12,10/30/2011,2.1,12483,Sweden
4519,571318,24,10/17/2011,4.95,17404,Sweden
4520,578089,8,11/22/2011,3.75,12483,Sweden
4521,571318,96,10/17/2011,4.95,17404,Sweden
4522,564539,10,8/25/2011,0.85,12715,Sweden
4523,569653,10,10/5/2011,1.45,12451,Switzerland
4524,548212,12,3/30/2011,0.39,12456,Switzerland
4525,568650,12,9/28/2011,1.65,13505,Switzerland
4526,561898,12,7/31/2011,0.39,12456,Switzerland
4527,568650,12,9/28/2011,0.85,13505,Switzerland
4528,567721,100,9/22/2011,0.42,12409,Switzerland
4529,562046,3,8/2/2011,5.95,12378,Switzerland
4530,541518,24,1/19/2011,1.65,12451,Switzerland
4531,562046,12,8/2/2011,1.45,12378,Switzerland
4532,541518,24,1/19/2011,1.25,12451,Switzerland
4533,562046,24,8/2/2011,0.85,12378,Switzerland
4534,569653,40,10/5/2011,1.25,12451,Switzerland
4535,555147,6,5/31/2011,2.89,13505,Switzerland
4536,550188,12,4/14/2011,1.65,12457,Switzerland
4537,544931,2,2/24/2011,7.95,13501,Switzerland
4538,558639,20,7/1/2011,1.65,13492,Switzerland
4539,541518,2,1/19/2011,8.5,12451,Switzerland
4540,569653,3,10/5/2011,16.95,12451,Switzerland
4541,570521,8,10/11/2011,4.25,12371,Switzerland
4542,556415,50,6/10/2011,4.15,12409,Switzerland
4543,568650,25,9/28/2011,0.42,13505,Switzerland
4544,567721,12,9/22/2011,4.25,12409,Switzerland
4545,562046,3,8/2/2011,5.45,12378,Switzerland
4546,541518,16,1/19/2011,3.75,12451,Switzerland
4547,562046,3,8/2/2011,4.95,12378,Switzerland
4548,562046,12,8/2/2011,1.25,12378,Switzerland
4549,539488,12,12/20/2010,0.42,12377,Switzerland
4550,556415,12,6/10/2011,7.65,12409,Switzerland
4551,568650,12,9/28/2011,1.25,13505,Switzerland
4552,555147,2,5/31/2011,7.95,13505,Switzerland
4553,566756,8,9/14/2011,4.95,12457,Switzerland
4554,550899,3,4/21/2011,4.95,13505,Switzerland
4555,572567,6,10/25/2011,3.25,12398,Switzerland
4556,569653,24,10/5/2011,1.25,12451,Switzerland
4557,566756,12,9/14/2011,0.42,12457,Switzerland
4558,544931,12,2/24/2011,1.49,13501,Switzerland
4559,541518,96,1/19/2011,2.55,12451,Switzerland
4560,577157,12,11/18/2011,0.83,12451,Switzerland
4561,544931,4,2/24/2011,3.75,13501,Switzerland
4562,555147,12,5/31/2011,1.65,13505,Switzerland
4563,567721,144,9/22/2011,0.85,12409,Switzerland
4564,568950,20,9/29/2011,1.65,12458,Switzerland
4565,552013,48,5/5/2011,0.39,12451,Switzerland
4566,578099,12,11/23/2011,0.42,12452,Switzerland
4567,541518,36,1/19/2011,1.25,12451,Switzerland
4568,562046,48,8/2/2011,0.85,12378,Switzerland
4569,544931,8,2/24/2011,1.45,13501,Switzerland
4570,562046,24,8/2/2011,2.89,12378,Switzerland
4571,543180,12,2/4/2011,1.25,12410,Switzerland
4572,562046,12,8/2/2011,0.83,12378,Switzerland
4573,574740,16,11/6/2011,4.25,12357,Switzerland
4574,562046,4,8/2/2011,3.95,12378,Switzerland
4575,572896,24,10/26/2011,0.83,12456,Switzerland
4576,548212,6,3/30/2011,2.55,12456,Switzerland
4577,562882,6,8/10/2011,2.95,12384,Switzerland
4578,556415,96,6/10/2011,1.45,12409,Switzerland
4579,568950,12,9/29/2011,2.95,12458,Switzerland
4580,562046,9,8/2/2011,4.95,12378,Switzerland
4581,579259,6,11/29/2011,2.08,12451,Switzerland
4582,574740,24,11/6/2011,0.42,12357,Switzerland
4583,561116,96,7/25/2011,1.45,13520,Switzerland
4584,574740,24,11/6/2011,0.79,12357,Switzerland
4585,541518,6,1/19/2011,5.95,12451,Switzerland
4586,562046,4,8/2/2011,4.95,12378,Switzerland
4587,561116,8,7/25/2011,1.25,13520,Switzerland
4588,550188,12,4/14/2011,1.95,12457,Switzerland
4589,572567,6,10/25/2011,2.95,12398,Switzerland
4590,562046,12,8/2/2011,0.65,12378,Switzerland
4591,559372,12,7/8/2011,1.65,12461,Switzerland
4592,547815,12,3/25/2011,0.42,13520,Switzerland
4593,569653,4,10/5/2011,3.75,12451,Switzerland
4594,548212,6,3/30/2011,2.95,12456,Switzerland
4595,574740,24,11/6/2011,3.75,12357,Switzerland
4596,541518,12,1/19/2011,1.95,12451,Switzerland
4597,568650,25,9/28/2011,0.42,13505,Switzerland
4598,574740,24,11/6/2011,3.75,12357,Switzerland
4599,570714,12,10/12/2011,2.95,13520,Switzerland
4600,572896,6,10/26/2011,2.95,12456,Switzerland
4601,569653,96,10/5/2011,0.19,12451,Switzerland
4602,574740,96,11/6/2011,1.85,12357,Switzerland
4603,552013,20,5/5/2011,0.85,12451,Switzerland
4604,544931,24,2/24/2011,1.25,13501,Switzerland
4605,568650,6,9/28/2011,2.95,13505,Switzerland
4606,561332,8,7/26/2011,0.83,13492,Switzerland
4607,543180,4,2/4/2011,8.5,12410,Switzerland
4608,545084,24,2/28/2011,1.95,12458,Switzerland
4609,574740,12,11/6/2011,1.25,12357,Switzerland
4610,570714,20,10/12/2011,2.08,13520,Switzerland
4611,556415,8,6/10/2011,8.5,12409,Switzerland
4612,C567677,-2,9/21/2011,0.83,12409,Switzerland
4613,562046,6,8/2/2011,2.55,12378,Switzerland
4614,577157,6,11/18/2011,2.08,12451,Switzerland
4615,566756,4,9/14/2011,4.95,12457,Switzerland
4616,562046,6,8/2/2011,2.95,12378,Switzerland
4617,550899,24,4/21/2011,0.29,13505,Switzerland
4618,562046,4,8/2/2011,4.25,12378,Switzerland
4619,544931,2,2/24/2011,9.95,13501,Switzerland
4620,562046,16,8/2/2011,1.95,12378,Switzerland
4621,555943,12,6/8/2011,1.65,13520,Switzerland
4622,544931,12,2/24/2011,1.45,13501,Switzerland
4623,555943,20,6/8/2011,0.85,13520,Switzerland
4624,552013,12,5/5/2011,1.95,12451,Switzerland
4625,559372,4,7/8/2011,3.75,12461,Switzerland
4626,574740,12,11/6/2011,1.06,12357,Switzerland
4627,568650,6,9/28/2011,2.95,13505,Switzerland
4628,574740,16,11/6/2011,1.25,12357,Switzerland
4629,559372,12,7/8/2011,1.25,12461,Switzerland
4630,550188,12,4/14/2011,2.95,12457,Switzerland
4631,562046,24,8/2/2011,1.69,12378,Switzerland
4632,567721,120,9/22/2011,0.83,12409,Switzerland
4633,548212,12,3/30/2011,0.85,12456,Switzerland
4634,570521,12,10/11/2011,1.25,12371,Switzerland
4635,567721,60,9/22/2011,1.25,12409,Switzerland
4636,562046,8,8/2/2011,0.85,12378,Switzerland
4637,563756,4,8/19/2011,3.75,12418,Switzerland
4638,552013,10,5/5/2011,2.08,12451,Switzerland
4639,550188,1,4/14/2011,0.0,12457,Switzerland
4640,562046,8,8/2/2011,2.25,12378,Switzerland
4641,552013,12,5/5/2011,0.83,12451,Switzerland
4642,561898,48,7/31/2011,0.29,12456,Switzerland
4643,574740,24,11/6/2011,2.95,12357,Switzerland
4644,548212,6,3/30/2011,2.95,12456,Switzerland
4645,569653,12,10/5/2011,1.45,12451,Switzerland
4646,569653,12,10/5/2011,1.25,12451,Switzerland
4647,558639,20,7/1/2011,1.65,13492,Switzerland
4648,552013,10,5/5/2011,0.85,12451,Switzerland
4649,566756,8,9/14/2011,4.95,12457,Switzerland
4650,562046,2,8/2/2011,15.95,12378,Switzerland
4651,574740,24,11/6/2011,0.42,12357,Switzerland
4652,578099,16,11/23/2011,0.65,12452,Switzerland
4653,570521,12,10/11/2011,1.95,12371,Switzerland
4654,568650,3,9/28/2011,5.45,13505,Switzerland
4655,545084,6,2/28/2011,1.65,12458,Switzerland
4656,572896,12,10/26/2011,0.39,12456,Switzerland
4657,578099,6,11/23/2011,2.08,12452,Switzerland
4658,570714,24,10/12/2011,1.25,13520,Switzerland
4659,552013,10,5/5/2011,1.65,12451,Switzerland
4660,556415,6,6/10/2011,8.25,12409,Switzerland
4661,569653,28,10/5/2011,0.21,12451,Switzerland
4662,543181,2,2/4/2011,8.5,12410,Switzerland
4663,541518,48,1/19/2011,0.55,12451,Switzerland
4664,568650,6,9/28/2011,2.95,13505,Switzerland
4665,562046,12,8/2/2011,0.83,12378,Switzerland
4666,555943,12,6/8/2011,1.65,13520,Switzerland
4667,563756,12,8/19/2011,1.45,12418,Switzerland
4668,545084,12,2/28/2011,0.85,12458,Switzerland
4669,541518,24,1/19/2011,2.95,12451,Switzerland
4670,552329,4,5/9/2011,7.95,13492,Switzerland
4671,572896,12,10/26/2011,1.25,12456,Switzerland
4672,555147,12,5/31/2011,0.83,13505,Switzerland
4673,572567,12,10/25/2011,0.85,12398,Switzerland
4674,556415,72,6/10/2011,2.55,12409,Switzerland
4675,562046,20,8/2/2011,1.65,12378,Switzerland
4676,541518,40,1/19/2011,0.85,12451,Switzerland
4677,563756,4,8/19/2011,4.95,12418,Switzerland
4678,562046,3,8/2/2011,5.45,12378,Switzerland
4679,569653,6,10/5/2011,2.95,12451,Switzerland
4680,567642,1,9/21/2011,4.95,12409,Switzerland
4681,543180,4,2/4/2011,8.5,12410,Switzerland
4682,562046,6,8/2/2011,2.55,12378,Switzerland
4683,562046,12,8/2/2011,2.08,12378,Switzerland
4684,556415,24,6/10/2011,8.25,12409,Switzerland
4685,577157,6,11/18/2011,2.55,12451,Switzerland
4686,572567,16,10/25/2011,0.65,12398,Switzerland
4687,550899,24,4/21/2011,0.55,13505,Switzerland
4688,563756,5,8/19/2011,2.95,12418,Switzerland
4689,C560219,-120,7/15/2011,0.85,12451,Switzerland
4690,570714,16,10/12/2011,1.25,13520,Switzerland
4691,568650,6,9/28/2011,4.15,13505,Switzerland
4692,572567,36,10/25/2011,0.42,12398,Switzerland
4693,574740,24,11/6/2011,4.95,12357,Switzerland
4694,570521,3,10/11/2011,6.95,12371,Switzerland
4695,570467,3,10/10/2011,4.95,12607,USA
4696,580553,16,12/5/2011,1.69,12646,USA
4697,570467,24,10/10/2011,0.55,12607,USA
4698,C570867,-12,10/12/2011,0.42,12607,USA
4699,C570867,-12,10/12/2011,1.45,12607,USA
4700,C570867,-4,10/12/2011,4.15,12607,USA
4701,572215,24,10/21/2011,0.85,12646,USA
4702,570467,6,10/10/2011,3.35,12607,USA
4703,550644,4,4/19/2011,5.45,12733,USA
4704,570467,36,10/10/2011,0.65,12607,USA
4705,C570867,-12,10/12/2011,0.42,12607,USA
4706,580553,16,12/5/2011,1.25,12646,USA
4707,570467,3,10/10/2011,5.45,12607,USA
4708,580553,16,12/5/2011,0.85,12646,USA
4709,572215,24,10/21/2011,3.39,12646,USA
4710,570467,12,10/10/2011,0.83,12607,USA
4711,570467,24,10/10/2011,0.55,12607,USA
4712,550644,3,4/19/2011,2.55,12733,USA
4713,572215,48,10/21/2011,1.25,12646,USA
4714,580553,16,12/5/2011,0.85,12646,USA
4715,C570867,-8,10/12/2011,1.25,12607,USA
4716,572215,6,10/21/2011,2.08,12646,USA
4717,580553,72,12/5/2011,0.65,12646,USA
4718,570467,8,10/10/2011,1.25,12607,USA
4719,570467,12,10/10/2011,1.25,12607,USA
4720,C581229,-12,12/8/2011,0.42,12558,USA
4721,580553,16,12/5/2011,1.25,12646,USA
4722,570467,12,10/10/2011,0.83,12607,USA
4723,570467,12,10/10/2011,0.42,12607,USA
4724,C570867,-2,10/12/2011,8.25,12607,USA
4725,570467,4,10/10/2011,3.75,12607,USA
4726,570467,12,10/10/2011,1.25,12607,USA
4727,C581229,-24,12/8/2011,2.08,12558,USA
4728,570467,2,10/10/2011,7.95,12607,USA
4729,570467,12,10/10/2011,2.08,12607,USA
4730,C570867,-6,10/12/2011,2.95,12607,USA
4731,C581229,-10,12/8/2011,2.08,12558,USA
4732,570467,4,10/10/2011,4.15,12607,USA
4733,C570867,-4,10/12/2011,3.75,12607,USA
4734,570467,12,10/10/2011,0.42,12607,USA
4735,C570867,-1,10/12/2011,16.95,12607,USA
4736,570467,25,10/10/2011,0.42,12607,USA
4737,580553,24,12/5/2011,3.39,12646,USA
4738,C570867,-8,10/12/2011,4.95,12607,USA
4739,C570867,-12,10/12/2011,1.45,12607,USA
4740,570467,6,10/10/2011,2.95,12607,USA
4741,570467,12,10/10/2011,1.65,12607,USA
4742,570467,4,10/10/2011,3.75,12607,USA
4743,580553,16,12/5/2011,1.25,12646,USA
4744,570467,6,10/10/2011,2.25,12607,USA
4745,572215,4,10/21/2011,4.95,12646,USA
4746,570467,16,10/10/2011,1.25,12607,USA
4747,550644,6,4/19/2011,2.55,12733,USA
4748,C570867,-25,10/12/2011,0.42,12607,USA
4749,C570867,-16,10/12/2011,0.65,12607,USA
4750,C570867,-24,10/12/2011,0.55,12607,USA
4751,C570867,-12,10/12/2011,1.45,12607,USA
4752,C570867,-4,10/12/2011,4.25,12607,USA
4753,550644,6,4/19/2011,3.25,12733,USA
4754,C570867,-10,10/12/2011,0.79,12607,USA
4755,C570867,-8,10/12/2011,0.83,12607,USA
4756,C570867,-12,10/12/2011,1.25,12607,USA
4757,570467,24,10/10/2011,1.25,12607,USA
4758,570467,3,10/10/2011,4.95,12607,USA
4759,570467,8,10/10/2011,0.83,12607,USA
4760,C570867,-10,10/12/2011,1.65,12607,USA
4761,570467,24,10/10/2011,1.25,12607,USA
4762,550644,6,4/19/2011,12.75,12733,USA
4763,570467,4,10/10/2011,4.15,12607,USA
4764,570467,10,10/10/2011,1.65,12607,USA
4765,550644,6,4/19/2011,2.1,12733,USA
4766,550644,2,4/19/2011,2.1,12733,USA
4767,570467,6,10/10/2011,2.89,12607,USA
4768,570467,25,10/10/2011,0.42,12607,USA
4769,C570867,-6,10/12/2011,2.08,12607,USA
4770,570467,12,10/10/2011,1.25,12607,USA
4771,550644,7,4/19/2011,1.45,12733,USA
4772,C581229,-12,12/8/2011,0.42,12558,USA
4773,C570867,-12,10/12/2011,1.65,12607,USA
4774,580553,16,12/5/2011,0.85,12646,USA
4775,570467,25,10/10/2011,0.42,12607,USA
4776,C570867,-12,10/12/2011,0.83,12607,USA
4777,C570867,-4,10/12/2011,4.15,12607,USA
4778,C570867,-6,10/12/2011,3.25,12607,USA
4779,570467,24,10/10/2011,0.55,12607,USA
4780,C570867,-6,10/12/2011,2.89,12607,USA
4781,C570867,-6,10/12/2011,2.89,12607,USA
4782,550644,6,4/19/2011,2.55,12733,USA
4783,580158,12,12/2/2011,0.42,12558,USA
4784,570467,20,10/10/2011,1.25,12607,USA
4785,572215,36,10/21/2011,0.85,12646,USA
4786,570467,6,10/10/2011,2.89,12607,USA
4787,570467,25,10/10/2011,0.42,12607,USA
4788,570467,12,10/10/2011,1.25,12607,USA
4789,572215,24,10/21/2011,0.85,12646,USA
4790,570467,10,10/10/2011,1.25,12607,USA
4791,C570867,-2,10/12/2011,8.25,12607,USA
4792,572215,24,10/21/2011,0.83,12646,USA
4793,570467,12,10/10/2011,1.25,12607,USA
4794,C570867,-12,10/12/2011,1.25,12607,USA
4795,C570867,-3,10/12/2011,4.95,12607,USA
4796,570467,12,10/10/2011,0.85,12607,USA
4797,570467,4,10/10/2011,4.15,12607,USA
4798,C570867,-12,10/12/2011,0.42,12607,USA
4799,C570867,-5,10/12/2011,2.95,12607,USA
4800,C570867,-24,10/12/2011,1.25,12607,USA
4801,C570867,-4,10/12/2011,3.75,12607,USA
4802,570467,5,10/10/2011,2.95,12607,USA
4803,580553,72,12/5/2011,0.65,12646,USA
4804,570467,2,10/10/2011,8.25,12607,USA
4805,C570867,-16,10/12/2011,1.25,12607,USA
4806,C570867,-12,10/12/2011,1.45,12607,USA
4807,572215,48,10/21/2011,1.25,12646,USA
4808,580553,8,12/5/2011,4.15,12646,USA
4809,570467,10,10/10/2011,1.65,12607,USA
4810,C570867,-25,10/12/2011,0.42,12607,USA
4811,C570867,-12,10/12/2011,2.08,12607,USA
4812,C570867,-12,10/12/2011,0.85,12607,USA
4813,C570867,-4,10/12/2011,3.75,12607,USA
4814,C570867,-12,10/12/2011,1.45,12607,USA
4815,570467,25,10/10/2011,0.42,12607,USA
4816,572215,6,10/21/2011,3.75,12646,USA
4817,550644,3,4/19/2011,1.45,12733,USA
4818,570467,8,10/10/2011,1.25,12607,USA
4819,570467,12,10/10/2011,1.65,12607,USA
4820,570467,6,10/10/2011,3.25,12607,USA
4821,580158,10,12/2/2011,2.08,12558,USA
4822,C570867,-12,10/12/2011,1.25,12607,USA
4823,C570867,-12,10/12/2011,1.25,12607,USA
4824,570467,4,10/10/2011,3.75,12607,USA
4825,C570867,-24,10/12/2011,1.25,12607,USA
4826,580158,12,12/2/2011,0.42,12558,USA
4827,C570867,-4,10/12/2011,4.15,12607,USA
4828,570467,12,10/10/2011,1.45,12607,USA
4829,570467,12,10/10/2011,1.45,12607,USA
4830,580158,24,12/2/2011,1.25,12558,USA
4831,572215,4,10/21/2011,9.95,12646,USA
4832,570467,12,10/10/2011,1.25,12607,USA
4833,C570867,-12,10/12/2011,1.65,12607,USA
4834,C570867,-12,10/12/2011,1.95,12607,USA
4835,572215,48,10/21/2011,1.25,12646,USA
4836,572215,12,10/21/2011,1.45,12646,USA
4837,C570867,-12,10/12/2011,1.45,12607,USA
4838,570467,25,10/10/2011,0.42,12607,USA
4839,C570867,-12,10/12/2011,1.45,12607,USA
4840,570467,24,10/10/2011,1.25,12607,USA
4841,C570867,-2,10/12/2011,7.95,12607,USA
4842,550644,5,4/19/2011,4.95,12733,USA
4843,570467,12,10/10/2011,1.65,12607,USA
4844,570467,12,10/10/2011,1.45,12607,USA
4845,C570867,-24,10/12/2011,0.55,12607,USA
4846,C570867,-12,10/12/2011,0.42,12607,USA
4847,580553,12,12/5/2011,1.95,12646,USA
4848,C570867,-25,10/12/2011,0.42,12607,USA
4849,570467,4,10/10/2011,4.25,12607,USA
4850,570467,10,10/10/2011,1.65,12607,USA
4851,C570867,-24,10/12/2011,1.25,12607,USA
4852,C570867,-3,10/12/2011,5.45,12607,USA
4853,570467,12,10/10/2011,1.45,12607,USA
4854,580553,12,12/5/2011,1.95,12646,USA
4855,C570867,-6,10/12/2011,2.08,12607,USA
4856,C570867,-4,10/12/2011,3.95,12607,USA
4857,570467,2,10/10/2011,8.25,12607,USA
4858,C581229,-10,12/8/2011,2.08,12558,USA
4859,C570867,-25,10/12/2011,0.42,12607,USA
4860,C570867,-6,10/12/2011,2.25,12607,USA
4861,550644,7,4/19/2011,3.95,12733,USA
4862,580553,16,12/5/2011,1.69,12646,USA
4863,570467,6,10/10/2011,3.75,12607,USA
4864,580158,36,12/2/2011,2.08,12558,USA
4865,572215,32,10/21/2011,1.25,12646,USA
4866,572215,6,10/21/2011,2.89,12646,USA
4867,570467,12,10/10/2011,0.42,12607,USA
4868,570467,6,10/10/2011,2.95,12607,USA
4869,570467,12,10/10/2011,0.42,12607,USA
4870,C570867,-10,10/12/2011,1.65,12607,USA
4871,C570867,-24,10/12/2011,0.55,12607,USA
4872,C570867,-25,10/12/2011,0.42,12607,USA
4873,C570867,-12,10/12/2011,0.85,12607,USA
4874,550644,6,4/19/2011,2.95,12733,USA
4875,C581229,-12,12/8/2011,0.42,12558,USA
4876,580553,16,12/5/2011,1.69,12646,USA
4877,570467,12,10/10/2011,1.45,12607,USA
4878,C570867,-3,10/12/2011,5.45,12607,USA
4879,565218,36,9/1/2011,0.65,12739,United Arab Emirates
4880,543911,72,2/14/2011,0.65,17829,United Arab Emirates
4881,543911,12,2/14/2011,1.45,17829,United Arab Emirates
4882,543911,12,2/14/2011,2.1,17829,United Arab Emirates
4883,543911,12,2/14/2011,1.65,17829,United Arab Emirates
4884,565218,25,9/1/2011,0.42,12739,United Arab Emirates
4885,565218,12,9/1/2011,0.29,12739,United Arab Emirates
4886,543911,12,2/14/2011,2.1,17829,United Arab Emirates
4887,565218,25,9/1/2011,0.42,12739,United Arab Emirates
4888,543911,20,2/14/2011,1.25,17829,United Arab Emirates
4889,543911,12,2/14/2011,5.45,17829,United Arab Emirates
4890,565218,12,9/1/2011,1.45,12739,United Arab Emirates
4891,565218,12,9/1/2011,0.85,12739,United Arab Emirates
4892,543911,6,2/14/2011,4.95,17829,United Arab Emirates
4893,565218,6,9/1/2011,4.15,12739,United Arab Emirates
4894,565218,12,9/1/2011,1.65,12739,United Arab Emirates
4895,565218,12,9/1/2011,1.65,12739,United Arab Emirates
4896,543911,12,2/14/2011,2.08,17829,United Arab Emirates
4897,565218,25,9/1/2011,0.42,12739,United Arab Emirates
4898,565218,12,9/1/2011,1.95,12739,United Arab Emirates
4899,565218,6,9/1/2011,2.1,12739,United Arab Emirates
4900,543911,24,2/14/2011,1.25,17829,United Arab Emirates
4901,565218,12,9/1/2011,2.89,12739,United Arab Emirates
4902,565218,8,9/1/2011,0.83,12739,United Arab Emirates
4903,565218,24,9/1/2011,0.85,12739,United Arab Emirates
4904,565218,4,9/1/2011,4.95,12739,United Arab Emirates
4905,543911,12,2/14/2011,1.65,17829,United Arab Emirates
4906,565218,6,9/1/2011,14.95,12739,United Arab Emirates
4907,565218,6,9/1/2011,2.55,12739,United Arab Emirates
4908,543911,24,2/14/2011,1.45,17829,United Arab Emirates
4909,543911,72,2/14/2011,0.85,17829,United Arab Emirates
4910,565218,8,9/1/2011,0.83,12739,United Arab Emirates
4911,543911,12,2/14/2011,2.55,17829,United Arab Emirates
4912,565218,6,9/1/2011,2.49,12739,United Arab Emirates
4913,543911,12,2/14/2011,2.95,17829,United Arab Emirates
4914,565218,12,9/1/2011,1.65,12739,United Arab Emirates
4915,565218,12,9/1/2011,12.75,12739,United Arab Emirates
4916,543911,6,2/14/2011,4.25,17829,United Arab Emirates
4917,543911,12,2/14/2011,2.1,17829,United Arab Emirates
4918,543911,12,2/14/2011,2.95,17829,United Arab Emirates
4919,543911,6,2/14/2011,4.95,17829,United Arab Emirates
4920,567824,1,9/22/2011,37.5,12739,United Arab Emirates
4921,543911,12,2/14/2011,1.69,17829,United Arab Emirates
4922,565218,12,9/1/2011,1.95,12739,United Arab Emirates
4923,565218,6,9/1/2011,14.95,12739,United Arab Emirates
4924,565218,12,9/1/2011,1.65,12739,United Arab Emirates
4925,565218,12,9/1/2011,0.42,12739,United Arab Emirates
4926,543911,12,2/14/2011,1.65,17829,United Arab Emirates
4927,565218,6,9/1/2011,2.49,12739,United Arab Emirates
4928,565218,6,9/1/2011,4.15,12739,United Arab Emirates
4929,543911,2,2/14/2011,7.95,17829,United Arab Emirates
4930,543911,6,2/14/2011,4.95,17829,United Arab Emirates
4931,543911,24,2/14/2011,2.55,17829,United Arab Emirates
4932,565218,6,9/1/2011,14.95,12739,United Arab Emirates
4933,565218,12,9/1/2011,0.42,12739,United Arab Emirates
4934,565218,8,9/1/2011,1.25,12739,United Arab Emirates
4935,565218,36,9/1/2011,0.39,12739,United Arab Emirates
4936,543911,12,2/14/2011,1.25,17829,United Arab Emirates
4937,565218,24,9/1/2011,0.85,12739,United Arab Emirates
4938,543911,12,2/14/2011,2.1,17829,United Arab Emirates
4939,543911,12,2/14/2011,1.65,17829,United Arab Emirates
4940,543911,12,2/14/2011,1.65,17829,United Arab Emirates
4941,565218,12,9/1/2011,4.95,12739,United Arab Emirates
4942,565218,12,9/1/2011,0.42,12739,United Arab Emirates
4943,543911,24,2/14/2011,1.25,17829,United Arab Emirates
4944,565218,4,9/1/2011,4.95,12739,United Arab Emirates
4945,543911,6,2/14/2011,4.25,17829,United Arab Emirates
4946,565218,24,9/1/2011,0.29,12739,United Arab Emirates
4947,560731,12,7/20/2011,0.85,16149,United Kingdom
4948,580027,2,12/1/2011,0.39,14178,United Kingdom
4949,575491,4,11/9/2011,1.25,15531,United Kingdom
4950,567853,3,9/22/2011,1.65,15484,United Kingdom
4951,543023,12,2/2/2011,2.95,15270,United Kingdom
4952,571486,3,10/17/2011,4.95,17612,United Kingdom
4953,572327,12,10/24/2011,1.25,15277,United Kingdom
4954,557888,1,6/23/2011,9.95,14656,United Kingdom
4955,573510,20,10/31/2011,1.25,14808,United Kingdom
4956,577853,6,11/22/2011,2.08,13681,United Kingdom
4957,569632,36,10/5/2011,1.25,13808,United Kingdom
4958,576553,20,11/15/2011,0.12,14666,United Kingdom
4959,551291,144,4/27/2011,0.16,14298,United Kingdom
4960,581436,32,12/8/2011,2.1,17491,United Kingdom
4961,555728,1,6/6/2011,1.45,17252,United Kingdom
4962,570208,2,10/9/2011,4.15,16104,United Kingdom
4963,581383,12,12/8/2011,0.39,15399,United Kingdom
4964,558686,12,7/1/2011,1.25,17706,United Kingdom
4965,571104,12,10/13/2011,1.25,18130,United Kingdom
4966,578041,1,11/22/2011,2.95,17338,United Kingdom
4967,561247,24,7/26/2011,0.85,16592,United Kingdom
4968,555728,1,6/6/2011,4.95,17252,United Kingdom
4969,570884,1,10/13/2011,2.95,17315,United Kingdom
4970,545220,2,3/1/2011,8.5,14620,United Kingdom
4971,556054,12,6/8/2011,1.65,14561,United Kingdom
4972,C553914,-1,5/19/2011,9.95,18109,United Kingdom
4973,548160,12,3/29/2011,0.85,16253,United Kingdom
4974,573076,10,10/27/2011,1.65,13488,United Kingdom
4975,543033,2,2/2/2011,1.65,17841,United Kingdom
4976,540511,12,1/9/2011,0.42,14472,United Kingdom
4977,574903,24,11/7/2011,0.55,17302,United Kingdom
